spot_id,timestamp,latitude,longitude,area,is_shaded,is_near_entrance,time_of_day,status,is_handicap_accessible,has_camera_surveillance,is_ev_friendly,price_per_hour,max_duration
A5593,2025-04-09 07:28:50,30.06125774401257,31.635763258338063,Madinaty,0,1,afternoon,0,0,1,0,12.36,21
A5594,2025-04-07 14:41:50,30.066656498782397,31.637906854768065,Madinaty,1,0,evening,0,1,1,0,15.22,17
A5595,2025-02-27 17:36:50,30.05972886756826,31.633358808759706,Madinaty,1,0,evening,0,1,0,0,6.28,8
A5596,2025-03-31 15:58:50,30.070209663650285,31.643276073314098,Madinaty,1,0,afternoon,0,1,0,0,7.68,3
A5597,2025-03-20 09:29:50,30.069117494627918,31.649185921820358,Madinaty,0,1,evening,1,1,1,0,11.07,12
A5598,2025-03-07 09:03:50,30.062168141420955,31.65304908854114,Madinaty,1,0,evening,1,1,0,1,12.42,13
A5599,2025-03-20 10:54:50,30.061484667806717,31.644838880419066,Madinaty,1,1,morning,0,1,1,0,19.49,18
A5600,2025-04-24 15:18:50,30.06557733521894,31.645878791473944,Madinaty,0,0,morning,0,1,0,1,19.56,23
A5601,2025-04-05 23:29:50,30.06158307315269,31.646820024977426,Madinaty,1,0,night,1,0,1,0,17.77,11
A5602,2025-02-28 12:08:50,30.072464296520735,31.65258967427589,Madinaty,0,0,night,0,0,0,0,9.73,2
A5603,2025-03-20 18:59:50,30.075010851886166,31.645558302381943,Madinaty,1,0,evening,1,0,1,1,19.46,14
A5604,2025-04-18 10:27:50,30.072471392809643,31.63043451494868,Madinaty,1,0,morning,1,0,0,0,15.34,1
A5605,2025-04-04 05:00:50,30.061445702535412,31.634167969888043,Madinaty,0,0,afternoon,1,1,0,0,10.89,15
A5606,2025-04-24 19:27:50,30.061052539592925,31.65062375291068,Madinaty,0,0,evening,0,0,1,1,15.53,18
A5607,2025-04-07 12:26:50,30.06935391861167,31.637585548636633,Madinaty,0,0,night,0,0,0,0,5.25,22
A5608,2025-04-04 19:47:50,30.065075950424323,31.651084085995322,Madinaty,0,0,night,0,0,0,1,7.19,18
A5609,2025-04-20 12:18:50,30.067240388157447,31.648471105792233,Madinaty,0,0,night,0,0,1,1,17.45,17
A5610,2025-04-12 04:30:50,30.074832182383812,31.647205837416422,Madinaty,1,1,afternoon,1,1,0,1,14.68,1
A5611,2025-04-23 20:02:50,30.0708432618121,31.648012847347726,Madinaty,0,0,afternoon,0,1,0,0,10.46,14
A5612,2025-03-09 17:09:50,30.075533444768066,31.649650054623923,Madinaty,1,0,night,1,1,0,0,12.51,20
A5613,2025-02-26 06:03:50,30.05965176272811,31.64169660461472,Madinaty,0,0,night,0,0,1,1,18.58,22
A5614,2025-03-12 22:27:50,30.06223177465226,31.630045526687237,Madinaty,1,1,evening,1,1,1,0,14.47,16
A5615,2025-02-27 22:10:50,30.07089586815289,31.632614596518913,Madinaty,0,1,evening,0,0,1,1,10.97,4
A5616,2025-03-24 13:00:50,30.073210808409517,31.635786656610737,Madinaty,0,1,morning,0,1,1,0,6.8,22
A5617,2025-04-23 00:34:50,30.070974272567163,31.63734731259837,Madinaty,0,1,evening,1,1,1,1,9.41,6
A5618,2025-04-06 18:02:50,30.074862036923555,31.644786352965642,Madinaty,1,1,evening,1,1,0,0,19.68,16
A5619,2025-03-04 13:15:50,30.076215001186064,31.631889697568194,Madinaty,1,0,afternoon,0,1,0,1,11.56,20
A5620,2025-02-24 06:49:50,30.06579193336363,31.62643693973852,Madinaty,1,0,evening,0,1,1,0,12.08,6
A5621,2025-04-19 16:00:50,30.068612084648056,31.634225396894863,Madinaty,0,1,afternoon,0,0,0,1,12.48,15
A5622,2025-04-20 14:20:50,30.067534002695627,31.62711138167919,Madinaty,0,0,morning,0,1,0,0,18.26,1
A5623,2025-04-05 00:51:50,30.064264592381083,31.629838049486402,Madinaty,1,1,evening,1,0,0,1,14.06,7
A5624,2025-03-23 04:00:50,30.0763524688631,31.646226618800807,Madinaty,0,1,evening,0,0,0,0,15.41,23
A5625,2025-02-18 07:01:50,30.060413185782895,31.648556715041554,Madinaty,1,1,afternoon,1,0,1,0,10.84,11
A5626,2025-04-08 07:59:50,30.06819681663234,31.626551723438624,Madinaty,1,0,afternoon,1,0,1,1,5.44,1
A5627,2025-04-24 08:21:50,30.072257106768756,31.651586698548453,Madinaty,1,0,morning,0,0,0,0,18.96,8
A5628,2025-03-06 22:13:50,30.070372747980798,31.645971124723772,Madinaty,1,1,evening,1,1,0,0,19.24,14
A5629,2025-03-25 13:15:50,30.06945070588203,31.63667852246127,Madinaty,0,0,morning,0,1,1,0,19.24,5
A5630,2025-03-09 02:28:50,30.06614780579427,31.64323564657269,Madinaty,0,0,afternoon,0,1,0,0,19.16,13
A5631,2025-03-25 21:37:50,30.06281001475268,31.630354731242544,Madinaty,1,1,evening,1,1,0,1,17.23,15
A5632,2025-02-16 15:47:50,30.062251858295394,31.6525597915024,Madinaty,1,0,morning,0,0,0,0,15.27,9
A5633,2025-02-25 23:15:50,30.07513850271924,31.628263032391427,Madinaty,0,1,afternoon,0,1,1,0,17.67,8
A5634,2025-03-13 09:50:50,30.068279624334206,31.63532373898119,Madinaty,1,0,evening,1,1,1,1,14.01,19
A5635,2025-03-23 15:28:50,30.06124912705911,31.636696227415012,Madinaty,1,0,morning,0,0,0,0,7.02,17
A5636,2025-03-08 08:42:50,30.06686617543804,31.64946066080448,Madinaty,1,0,night,0,0,0,1,10.87,19
A5637,2025-04-10 03:37:50,30.07360873530758,31.627453917975345,Madinaty,1,0,night,1,1,0,0,19.57,18
A5638,2025-02-28 11:42:50,30.06516624345921,31.62967352018905,Madinaty,0,1,morning,1,1,0,1,10.27,18
A5639,2025-04-02 11:40:50,30.07347748594976,31.632365386355538,Madinaty,0,1,evening,0,0,0,0,18.02,4
A5640,2025-03-08 04:53:50,30.07344401954635,31.646132914259084,Madinaty,0,1,evening,1,1,0,1,6.4,2
A5641,2025-04-08 10:48:50,30.06998594487525,31.638538205288572,Madinaty,1,1,night,1,1,1,1,10.01,5
A5642,2025-03-22 09:17:50,30.066643834411177,31.643891793852813,Madinaty,0,1,morning,1,1,1,1,10.26,17
A5643,2025-04-18 02:52:50,30.0715406614084,31.635220147177886,Madinaty,1,1,night,1,1,0,0,5.77,22
A5644,2025-03-24 06:33:50,30.076139546336297,31.636494168400674,Madinaty,1,1,afternoon,1,0,1,1,6.79,7
A5645,2025-04-13 15:49:50,30.06116067091196,31.62627494743419,Madinaty,1,0,morning,1,0,0,0,7.9,16
A5646,2025-03-02 18:53:50,30.073091170351756,31.632786789015082,Madinaty,1,1,afternoon,0,0,0,1,17.57,1
A5647,2025-03-02 09:43:50,30.062777323776803,31.63009630187606,Madinaty,1,0,afternoon,1,1,1,1,5.95,12
A5648,2025-03-17 12:41:50,30.067441397619792,31.628239560232966,Madinaty,1,0,night,1,1,1,1,9.48,19
A5649,2025-03-10 06:16:50,30.066247864947577,31.630865585048983,Madinaty,0,1,evening,1,1,0,0,5.15,9
A5650,2025-03-21 10:24:50,30.06358673245057,31.652392995253773,Madinaty,1,1,afternoon,1,1,0,0,15.43,16
A5651,2025-02-24 19:11:50,30.06079114633405,31.652167848624334,Madinaty,0,0,afternoon,0,1,1,1,14.3,7
A5652,2025-04-16 16:09:50,30.07504676310874,31.64966760449083,Madinaty,0,1,night,0,0,1,1,14.67,15
A5653,2025-03-22 01:27:50,30.07297420700488,31.649107362852867,Madinaty,0,1,afternoon,0,1,0,1,10.62,12
A5654,2025-03-28 11:24:50,30.069578309580052,31.631731085820523,Madinaty,0,1,afternoon,1,1,0,1,8.12,4
A5655,2025-02-16 18:01:50,30.076209690472904,31.6383948087618,Madinaty,1,0,afternoon,0,0,0,1,15.8,6
A5656,2025-03-29 15:24:50,30.06325802237501,31.638031416316956,Madinaty,0,0,afternoon,1,1,1,1,17.17,6
A5657,2025-03-12 02:48:50,30.066293970363077,31.647837977646468,Madinaty,1,1,night,0,0,0,1,7.08,15
A5658,2025-03-13 19:58:50,30.074733025841688,31.63458966476343,Madinaty,0,1,evening,0,0,1,1,12.3,3
A5659,2025-03-28 13:53:50,30.074653287021924,31.65334970942626,Madinaty,0,1,afternoon,1,0,0,0,8.73,2
A5660,2025-03-03 00:43:50,30.0624653634964,31.63965259038547,Madinaty,0,0,evening,0,0,1,1,7.52,5
A5661,2025-03-23 23:48:50,30.07529704416384,31.6540642759708,Madinaty,1,0,afternoon,0,0,1,0,16.01,8
A5662,2025-03-06 02:50:50,30.064265879964626,31.64349932095548,Madinaty,1,1,afternoon,1,1,1,1,13.07,19
A5663,2025-04-23 19:27:50,30.06991224610959,31.634890858320755,Madinaty,0,1,morning,0,0,1,0,8.24,21
A5664,2025-02-25 08:56:50,30.07152518648162,31.651325181550863,Madinaty,1,0,evening,0,0,0,0,9.65,16
A5665,2025-04-11 10:55:50,30.07514083734346,31.6507612829826,Madinaty,1,0,afternoon,1,1,1,1,19.5,19
A5666,2025-03-26 02:29:50,30.06320705235211,31.64449592359941,Madinaty,1,1,afternoon,0,1,1,0,17.73,23
A5667,2025-04-05 23:58:50,30.069943066660684,31.636694520926298,Madinaty,1,1,afternoon,0,0,1,0,18.2,16
A5668,2025-04-05 17:38:50,30.075708425148836,31.627727380519897,Madinaty,0,1,night,0,1,0,1,11.9,6
A5669,2025-02-28 02:39:50,30.07170833634377,31.651691226604544,Madinaty,1,1,evening,1,1,0,1,14.36,22
A5670,2025-03-24 23:22:50,30.06570111883868,31.63480581794032,Madinaty,1,0,night,0,0,0,1,10.65,1
A5671,2025-03-12 21:51:50,30.073482966182727,31.64087099067414,Madinaty,0,0,evening,1,0,0,0,6.17,18
A5672,2025-04-17 23:49:50,30.07265105767245,31.632789923556828,Madinaty,0,0,night,1,1,0,1,11.02,22
A5673,2025-03-01 14:19:50,30.06045284726347,31.637206772283047,Madinaty,1,0,night,0,0,0,0,13.91,8
A5674,2025-03-14 03:52:50,30.076427555597707,31.648116032147666,Madinaty,1,0,night,0,0,1,1,9.31,5
A5675,2025-03-25 22:39:50,30.063883480398584,31.62946165415605,Madinaty,0,1,evening,0,1,1,1,17.72,12
A5676,2025-03-16 12:50:50,30.05929838928681,31.63129269423701,Madinaty,0,0,morning,1,0,1,0,7.27,18
A5677,2025-03-17 14:12:50,30.072249734979042,31.650857474507784,Madinaty,0,1,night,0,0,0,0,10.51,5
A5678,2025-03-23 00:37:50,30.067352610508465,31.65304323022398,Madinaty,1,1,evening,0,0,1,0,6.87,22
A5679,2025-04-22 13:10:50,30.06528434874621,31.634069126934822,Madinaty,0,0,afternoon,1,0,1,1,11.07,13
A5680,2025-03-07 19:22:50,30.06952943513744,31.641459030244825,Madinaty,1,1,morning,0,0,0,1,5.59,21
A5681,2025-04-04 17:27:50,30.067073871668423,31.639152421350122,Madinaty,1,0,afternoon,1,1,1,1,9.09,22
A5682,2025-04-07 06:38:50,30.066758307564427,31.644588398219625,Madinaty,0,1,morning,1,1,0,0,11.01,12
A5683,2025-03-20 23:39:50,30.071543858015605,31.649784108189973,Madinaty,1,1,evening,1,0,1,0,12.17,16
A5684,2025-04-11 18:55:50,30.074112056897306,31.629037005075208,Madinaty,0,0,afternoon,0,1,0,0,13.16,14
A5685,2025-04-04 11:14:50,30.07525995496005,31.63982119506247,Madinaty,0,0,afternoon,0,0,0,0,9.12,11
A5686,2025-03-26 13:19:50,30.068227117508826,31.629847236419923,Madinaty,0,1,afternoon,0,0,0,1,12.85,9
A5687,2025-03-08 15:46:50,30.064776540886665,31.642114419126955,Madinaty,0,0,morning,0,0,1,0,12.64,23
A5688,2025-03-26 08:10:50,30.072400828464694,31.626686563686608,Madinaty,1,0,morning,1,0,1,0,9.74,10
A5689,2025-02-21 13:30:50,30.06835361362495,31.646593219901106,Madinaty,0,0,afternoon,0,0,0,1,17.45,16
A5690,2025-03-02 23:14:50,30.07569991186499,31.636396423849185,Madinaty,1,1,afternoon,0,1,0,1,13.18,19
A5691,2025-03-12 14:46:50,30.063651125724277,31.63460791613235,Madinaty,1,1,morning,0,1,1,0,9.98,10
A5692,2025-03-04 18:27:50,30.067999814331596,31.637090852606264,Madinaty,0,0,afternoon,1,0,1,0,19.21,21
A5693,2025-03-31 19:01:50,30.06448633488668,31.635380391121053,Madinaty,0,1,evening,1,1,0,0,17.68,4
A5694,2025-03-04 12:06:50,30.072064547649628,31.644166333392615,Madinaty,0,0,evening,0,0,1,0,19.74,21
A5695,2025-02-22 11:23:50,30.073132057628474,31.629600440174094,Madinaty,1,1,evening,0,1,1,0,15.38,8
A5696,2025-03-18 19:01:50,30.075834172707943,31.633010327796423,Madinaty,1,1,afternoon,0,0,1,0,10.67,11
A5697,2025-04-18 02:05:50,30.06899478250822,31.63471447420547,Madinaty,0,0,evening,1,1,0,1,9.21,6
A5698,2025-04-19 23:08:50,30.0671563804046,31.65122396267674,Madinaty,1,1,night,0,0,0,1,14.95,4
A5699,2025-03-22 21:55:50,30.059609611924202,31.6318576842314,Madinaty,0,0,afternoon,1,0,1,1,19.71,21
A5700,2025-02-19 21:02:50,30.06781217551607,31.64872051618067,Madinaty,1,1,evening,1,1,0,1,14.4,23
A5701,2025-02-21 00:28:50,30.0625794702212,31.62820606510835,Madinaty,1,0,evening,0,1,1,0,18.22,5
A5702,2025-02-17 10:26:50,30.07392365516403,31.64394261804969,Madinaty,1,1,night,1,0,1,0,9.94,18
A5703,2025-03-07 07:13:50,30.074115639303383,31.652358495388977,Madinaty,1,0,morning,0,1,0,0,11.1,22
A5704,2025-03-22 22:51:50,30.068713025038196,31.633855761603684,Madinaty,0,0,afternoon,0,0,0,0,18.59,3
A5705,2025-03-03 17:07:50,30.06348114361188,31.652907202323167,Madinaty,1,0,afternoon,1,1,0,1,16.35,7
A5706,2025-03-25 08:53:50,30.072150567464607,31.644284593621553,Madinaty,0,1,night,0,1,1,0,19.72,22
A5707,2025-02-19 05:26:50,30.07154927850792,31.637591890770256,Madinaty,0,1,afternoon,0,0,1,0,16.62,12
A5708,2025-03-08 15:43:50,30.068280743198354,31.626940913240897,Madinaty,1,0,afternoon,0,1,0,0,11.73,3
A5709,2025-04-25 06:53:50,30.068690427603556,31.63039193208647,Madinaty,0,1,evening,0,1,0,0,12.97,17
A5710,2025-03-11 23:20:50,30.070595093202012,31.629149029416656,Madinaty,0,0,morning,0,0,0,1,18.51,3
A5711,2025-03-09 17:50:50,30.07394609585324,31.625995788990892,Madinaty,0,0,afternoon,1,1,1,0,13.27,11
A5712,2025-03-05 22:47:50,30.06510329082983,31.629255371153096,Madinaty,1,1,evening,0,0,1,1,8.83,6
A5713,2025-03-15 04:14:50,30.068269310549258,31.633432403806488,Madinaty,1,1,morning,1,0,1,0,11.53,11
A5714,2025-02-28 17:02:50,30.065693065139904,31.651332452606283,Madinaty,0,0,morning,1,0,0,0,12.74,4
A5715,2025-03-03 14:10:50,30.06065785033687,31.64014669005193,Madinaty,0,1,evening,1,0,0,0,6.45,17
A5716,2025-03-15 03:50:50,30.064994889719475,31.633712006702968,Madinaty,1,0,afternoon,0,0,1,1,16.16,22
A5717,2025-03-26 02:56:50,30.066244483177424,31.630481032564745,Madinaty,0,0,morning,1,1,0,0,6.64,1
A5718,2025-03-10 09:14:50,30.072523879547173,31.649943447664082,Madinaty,1,0,afternoon,1,0,0,0,11.07,12
A5719,2025-03-21 11:33:50,30.059471953055827,31.641170875169568,Madinaty,1,1,night,1,0,0,0,17.07,3
A5720,2025-04-21 14:11:50,30.073164435334263,31.64189010876582,Madinaty,1,1,afternoon,0,1,0,1,12.01,16
A5721,2025-02-19 14:40:50,30.07053228010641,31.640392756381868,Madinaty,1,1,morning,1,1,1,1,17.63,3
A5722,2025-02-19 21:14:50,30.06587268978236,31.64778185303764,Madinaty,0,0,evening,1,1,0,0,10.13,14
A5723,2025-03-14 18:16:50,30.072846678017196,31.653262723188146,Madinaty,0,0,evening,1,0,1,1,19.36,17
A5724,2025-03-31 00:07:50,30.069327274717246,31.63895732761794,Madinaty,1,1,morning,0,0,1,0,8.14,19
A5725,2025-02-21 11:59:50,30.06343578896253,31.650479435478392,Madinaty,0,1,morning,0,0,0,0,5.57,7
A5726,2025-03-16 16:44:50,30.064410242473603,31.637357139228328,Madinaty,0,1,evening,1,1,1,1,18.09,11
A5727,2025-03-25 07:39:50,30.07291003957605,31.64578253163897,Madinaty,0,0,night,0,0,1,0,16.28,16
A5728,2025-04-12 19:25:50,30.064009377806133,31.639021283179165,Madinaty,0,1,evening,1,1,0,0,8.48,19
A5729,2025-02-17 23:41:50,30.05983365633302,31.642854628165043,Madinaty,1,0,afternoon,0,0,1,1,19.77,5
A5730,2025-04-11 16:53:50,30.07089790519697,31.651998701070184,Madinaty,1,1,night,1,1,1,1,12.53,1
A5731,2025-04-02 06:28:50,30.06529330900327,31.648312210452332,Madinaty,0,0,morning,0,0,1,1,19.27,10
A5732,2025-02-22 16:05:50,30.07060397612324,31.63917498293446,Madinaty,0,1,afternoon,0,0,1,1,12.58,18
A5733,2025-03-23 03:31:50,30.062744012574772,31.647037133334642,Madinaty,0,0,morning,1,0,1,0,12.08,10
A5734,2025-03-11 09:15:50,30.0685566797995,31.643282420740878,Madinaty,1,1,morning,0,1,1,0,11.74,1
A5735,2025-04-14 21:03:50,30.05961704374381,31.653296320417052,Madinaty,1,0,morning,1,1,1,0,10.02,13
A5736,2025-04-19 01:14:50,30.06133439106138,31.65206398209188,Madinaty,1,1,evening,0,0,1,0,13.01,4
A5737,2025-03-05 03:54:50,30.061231004181163,31.652106369525015,Madinaty,0,0,night,1,0,0,0,11.79,12
A5738,2025-03-18 19:02:50,30.069801450813173,31.644263922735846,Madinaty,0,0,morning,0,0,0,0,5.55,16
A5739,2025-04-07 19:53:50,30.059684094672818,31.65000387781276,Madinaty,1,1,night,1,1,0,0,8.91,19
A5740,2025-03-10 00:55:50,30.071571529046107,31.64938365841869,Madinaty,1,1,night,1,0,1,0,8.2,12
A5741,2025-03-03 17:20:50,30.06963414524349,31.650548178410553,Madinaty,1,1,afternoon,1,0,1,1,18.01,6
A5742,2025-02-21 10:55:50,30.06579994079379,31.648332058559028,Madinaty,1,1,morning,1,0,1,0,13.98,16
A5743,2025-02-21 23:36:50,30.067042804800508,31.635161394739317,Madinaty,1,1,evening,0,0,0,0,16.46,12
A5744,2025-03-05 21:23:50,30.065726049471913,31.632260883019555,Madinaty,0,0,morning,0,1,0,0,19.35,10
A5745,2025-03-09 11:23:50,30.073418913957553,31.635428094995106,Madinaty,0,1,afternoon,0,1,0,0,14.66,5
A5746,2025-03-21 21:55:50,30.062579434902805,31.64700816457073,Madinaty,0,0,afternoon,1,0,1,0,19.74,19
A5747,2025-04-18 21:18:50,30.07642276789442,31.64952329221629,Madinaty,0,1,morning,0,0,0,1,9.68,12
A5748,2025-03-18 06:42:50,30.067031814734705,31.647927277273716,Madinaty,0,1,morning,0,1,0,1,7.79,8
A5749,2025-03-06 22:00:50,30.07078657662978,31.626695373244225,Madinaty,0,0,evening,0,1,1,1,11.05,4
A5750,2025-04-11 17:44:50,30.063244084805614,31.642556523560398,Madinaty,0,0,evening,1,0,0,0,12.06,7
A5751,2025-03-13 15:21:50,30.074958364583388,31.648501229094407,Madinaty,1,1,afternoon,1,1,1,0,18.43,23
A5752,2025-04-14 20:51:50,30.06015188553408,31.651842920328278,Madinaty,0,0,night,1,1,0,0,13.4,5
A5753,2025-04-01 02:20:50,30.06822612129319,31.63245686556199,Madinaty,1,0,morning,1,0,1,0,9.38,11
A5754,2025-04-10 23:18:50,30.062497464782915,31.65193334113285,Madinaty,1,1,afternoon,0,1,1,1,16.14,17
A5755,2025-04-19 06:59:50,30.07373501808779,31.63136626138669,Madinaty,0,1,afternoon,0,1,1,1,12.59,21
A5756,2025-03-11 15:28:50,30.072243312673397,31.637964267738607,Madinaty,0,1,evening,0,0,1,0,7.43,3
A5757,2025-04-09 07:59:50,30.071308549524165,31.63030540752796,Madinaty,1,1,morning,1,0,1,0,13.65,2
A5758,2025-04-22 16:52:50,30.069608831066848,31.643278223745867,Madinaty,1,0,morning,1,1,0,1,18.67,19
A5759,2025-02-19 02:16:50,30.060611431548892,31.64891954418966,Madinaty,0,0,night,1,0,1,1,17.64,2
A5760,2025-04-11 19:41:50,30.059242200293347,31.65126949097848,Madinaty,0,1,morning,0,1,1,1,13.8,14
A5761,2025-02-26 17:43:50,30.074113427131984,31.641894671564277,Madinaty,1,0,afternoon,1,0,1,1,10.66,1
A5762,2025-03-11 22:30:50,30.063396854194853,31.642653927789254,Madinaty,1,1,afternoon,0,1,1,1,6.3,16
A5763,2025-03-30 02:12:50,30.06746589290486,31.62826499216141,Madinaty,0,0,evening,0,0,0,1,12.04,15
A5764,2025-03-28 22:19:50,30.063943306619336,31.639234647297364,Madinaty,0,1,morning,1,1,1,1,16.28,18
A5765,2025-04-02 02:02:50,30.06034609919001,31.63643148911085,Madinaty,1,0,evening,0,1,0,0,10.4,2
A5766,2025-03-10 16:18:50,30.061848372409358,31.64159424148902,Madinaty,1,1,morning,0,1,1,0,8.53,11
A5767,2025-03-23 00:33:50,30.074309268461143,31.629378929941577,Madinaty,0,1,afternoon,0,0,1,1,18.97,21
A5768,2025-03-02 15:53:50,30.065269408858487,31.633686856154903,Madinaty,0,1,afternoon,1,0,0,0,17.32,17
A5769,2025-04-12 02:41:50,30.071076886100318,31.63741813010726,Madinaty,0,0,evening,0,1,0,1,14.57,13
A5770,2025-04-03 09:04:50,30.074933867558528,31.637142318049932,Madinaty,1,0,night,1,1,0,0,7.05,12
A5771,2025-04-02 18:44:50,30.059010285934857,31.63138681483737,Madinaty,0,1,morning,0,0,1,1,7.17,2
A5772,2025-04-02 07:07:50,30.076766155140426,31.653369721724133,Madinaty,1,1,night,0,0,0,0,6.55,22
A5773,2025-03-11 13:00:50,30.064944640733003,31.641817271697906,Madinaty,1,1,afternoon,0,0,1,1,14.24,21
A5774,2025-04-06 05:05:50,30.063387237515684,31.636634013679394,Madinaty,1,1,night,1,0,0,0,6.73,18
A5775,2025-03-09 07:39:50,30.075378615582608,31.634280610155077,Madinaty,1,1,evening,1,0,0,0,17.64,10
A5776,2025-04-18 23:10:50,30.07547315660062,31.642205347287454,Madinaty,1,0,afternoon,0,0,1,1,19.89,12
A5777,2025-04-17 21:33:50,30.07118092077749,31.65226023783321,Madinaty,0,1,morning,0,1,0,1,10.5,17
A5778,2025-04-24 18:36:50,30.07150965595287,31.636359448196185,Madinaty,0,1,afternoon,0,0,0,1,11.81,22
A5779,2025-03-03 01:13:50,30.074076833588105,31.63295068563093,Madinaty,0,1,afternoon,0,1,1,0,15.68,14
A5780,2025-02-27 07:08:50,30.065695751960988,31.63401229260695,Madinaty,1,0,morning,1,0,1,0,19.06,22
A5781,2025-04-14 11:47:50,30.066037565630737,31.63289210933927,Madinaty,1,0,night,0,0,1,0,18.41,19
A5782,2025-02-26 22:22:50,30.075921343651068,31.629840119634984,Madinaty,0,1,afternoon,0,1,0,0,5.86,13
A5783,2025-03-02 01:04:50,30.06263891136943,31.645431733734565,Madinaty,0,0,night,1,1,0,1,7.54,3
A5784,2025-03-20 20:27:50,30.076434657421633,31.6263809593959,Madinaty,0,0,afternoon,0,0,0,1,16.32,8
A5785,2025-02-25 22:02:50,30.069691504123565,31.633097486492126,Madinaty,0,0,night,0,1,0,0,15.33,5
A5786,2025-04-21 21:14:50,30.064129138217556,31.653531305479735,Madinaty,0,1,morning,1,1,0,1,7.0,22
A5787,2025-04-12 10:59:50,30.06832784888469,31.64283203396269,Madinaty,0,1,afternoon,1,1,1,1,12.53,12
A5788,2025-02-25 18:44:50,30.06774473239059,31.642806661023535,Madinaty,1,1,evening,0,1,0,1,16.71,1
A5789,2025-04-12 17:22:50,30.07311213974105,31.64399627513259,Madinaty,0,1,night,1,0,1,1,8.28,21
A5790,2025-03-21 09:21:50,30.067727722603546,31.633893376313512,Madinaty,1,0,morning,1,1,0,0,18.07,16
A5791,2025-03-12 09:30:50,30.073426914877185,31.63721262574534,Madinaty,1,0,morning,0,0,1,1,5.79,12
A5792,2025-03-06 18:40:50,30.062285611257284,31.6409493057266,Madinaty,0,0,evening,1,0,0,1,16.73,23
A5793,2025-03-27 14:04:50,30.069151259827418,31.634184708694008,Madinaty,0,0,evening,1,0,0,1,14.24,17
A5794,2025-02-16 08:27:50,30.061980131690703,31.63126676189955,Madinaty,0,1,morning,1,0,1,0,9.73,9
A5795,2025-03-31 19:22:50,30.060417650954946,31.644521509893554,Madinaty,0,0,night,0,1,0,1,15.81,13
A5796,2025-02-17 04:00:50,30.065104948433312,31.6498008201601,Madinaty,0,1,evening,0,1,1,0,16.74,23
A5797,2025-03-21 05:00:50,30.07471255306021,31.644704993993955,Madinaty,1,0,afternoon,0,0,0,0,19.01,4
A5798,2025-04-16 01:36:50,30.06420686782465,31.63727208647725,Madinaty,0,1,afternoon,1,0,0,1,10.52,4
A5799,2025-04-12 05:28:50,30.065416843665915,31.640924783617532,Madinaty,1,1,night,0,0,1,1,15.29,15
A5800,2025-02-20 09:00:50,30.069199252731394,31.649118866805257,Madinaty,1,1,afternoon,1,0,0,0,14.04,10
A5801,2025-03-01 19:50:50,30.074303064798148,31.62771053400596,Madinaty,0,1,night,0,1,1,0,12.88,23
A5802,2025-04-06 03:05:50,30.075940433717676,31.647113171550675,Madinaty,1,0,evening,0,0,0,0,18.36,6
A5803,2025-03-22 12:07:50,30.06694438820914,31.64507802838336,Madinaty,0,1,night,0,1,0,0,5.05,3
A5804,2025-03-27 11:50:50,30.06316616126917,31.637440458092676,Madinaty,1,0,afternoon,0,0,0,1,9.23,15
A5805,2025-02-22 16:40:50,30.075239638043094,31.637695811372403,Madinaty,0,1,afternoon,0,0,0,0,13.07,6
A5806,2025-03-12 13:47:50,30.072610487953554,31.648962396219115,Madinaty,0,0,night,0,0,0,1,7.67,11
A5807,2025-04-14 00:29:50,30.07277244688715,31.651915878893394,Madinaty,1,1,evening,0,0,0,1,18.62,2
A5808,2025-04-04 22:42:50,30.06838213306867,31.634473964757685,Madinaty,1,0,morning,0,1,0,0,14.71,2
A5809,2025-02-26 17:00:50,30.066204393469352,31.62926995820845,Madinaty,0,1,evening,0,1,1,1,12.17,1
A5810,2025-03-09 18:50:50,30.076615272078534,31.638058409123477,Madinaty,1,1,afternoon,0,1,0,0,17.22,11
A5811,2025-03-01 17:46:50,30.069954058182862,31.63686827083921,Madinaty,1,1,evening,1,0,0,0,11.76,5
A5812,2025-03-08 19:30:50,30.068365013464103,31.64671284887981,Madinaty,1,0,afternoon,0,0,0,0,13.38,6
A5813,2025-04-11 01:47:50,30.071139842447707,31.647061121494392,Madinaty,1,1,night,0,1,1,1,5.04,3
A5814,2025-04-07 05:08:50,30.069424078367774,31.627697982570208,Madinaty,0,0,night,0,1,1,1,10.49,20
A5815,2025-02-28 20:36:50,30.070039550777512,31.629473267132457,Madinaty,0,0,evening,0,0,0,0,7.08,5
A5816,2025-03-16 02:46:50,30.062129952436244,31.649395850324293,Madinaty,1,0,afternoon,1,0,0,1,15.35,20
A5817,2025-03-23 16:16:50,30.06287215669592,31.635260533930122,Madinaty,1,1,evening,0,1,0,1,12.19,9
A5818,2025-02-17 18:06:50,30.075547902387985,31.62617288455572,Madinaty,1,0,afternoon,1,0,1,1,9.53,19
A5819,2025-03-21 02:11:50,30.060036637220243,31.631338181601212,Madinaty,1,1,afternoon,1,0,0,1,12.02,5
A5820,2025-03-08 13:12:50,30.062599825894942,31.642955613673823,Madinaty,0,0,afternoon,1,1,1,1,8.14,23
A5821,2025-04-17 01:01:50,30.069849251209366,31.646095000520653,Madinaty,1,1,morning,0,0,0,0,18.88,12
A5822,2025-03-10 17:38:50,30.074638289260438,31.653463213444734,Madinaty,1,1,afternoon,1,1,1,1,5.81,12
